ANIO,CCDD,CCPP,CCDI,CONGLOMERADO,NSELUA,UA,costo_semilla,costo_abono,costo_fertilizantes,costo_plaguicidas,factor_cost,produccion_kg,venta_kg,area_cosechada_ha,area_sembrada_ha,plantas_cosechadas,venta_valor_soles,precio_chacra_kg,factor_prod,P204_TIPO,P205_TOT,P206_INI_MES,P206_INI_ANIO,P207_FIN_MES,P207_FIN_ANIO,P208,P211_1,P211_2,P211_3,P211_4,P211_5,P211_8,P212,P213,P214,P215,P221_1,P221_2,P222_1,P222_2,P222_3,P222_4,P222_5,P222_6,P222_7,P219_UM,costo_total,costo_por_kg,FACTOR_PRODUCTOR,rendimiento_kg_ha,densidad_plantas_ha,porcentaje_vendido,costo_abono_kg,costo_fertilizantes_kg,costo_plaguicidas_kg,participacion_fertilizantes,participacion_plaguicidas,duracion_cosecha_meses,es_outlier,P209_MES,P209_ANIO,P223_1,P223_2,P223_3,P223_4,P223_5,P223_6,P223A,P223B_1,P223B_2,P223B_3,P223B_4,P223B_5,P223B_6,P223B_7,P223B_8,NSEGM,ID_PROD
2021,13,06,14,07296,00158,14,0.0,0.0,30.0,30.0,94.2802197802198,500.0,475.0,0.05,0.0,100,2375.0,5.0,94.2802197802198,2,1,12,2020,2,2021,4,1,1,0,0,0,1,2,4,,,1,0,0,1,0,0,0,0,0,UNIDADES,60.0,0.12,94.2802197802198,10000.0,2000.0,0.95,0.0,0.06,0.06,0.5,0.5,3,0,,,,,,,,,,,,,,,,,,,
2021,13,06,14,07298,00069,9,0.0,100.0,240.0,0.0,94.2802197802198,1018.8000000000001,566.0,0.5,0.0,12,2160.0,3.8163,94.2802197802198,2,1,2,2021,3,2021,3,0,0,0,0,0,0,2,7,,,0,1,1,0,0,0,0,0,0,CIENTOS,340.0,0.33372595210051037,94.2802197802198,2037.6000000000001,24.0,0.5555555555555555,0.09815469179426776,0.23557126030624262,0.0,0.7058823529411765,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,06,14,07318,00051,8,0.0,2.0,0.0,0.0,109.99358974359,45.0,30.0,0.006,0.0,4,75.0,2.5,109.99358974359,2,1,8,2020,9,2020,3,1,0,1,0,0,0,1,,,,0,1,0,1,0,0,0,0,0,KILOGRAMO,2.0,0.044444444444444446,109.99358974359,7500.0,666.6666666666666,0.6666666666666666,0.044444444444444446,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,06,14,07318,00060,9,0.0,10.0,0.0,0.0,109.99358974359,125.0,100.0,0.04,0.0,25,480.0,4.8,109.99358974359,2,1,3,2021,3,2021,3,1,1,1,1,0,0,3,7,,,0,1,0,0,1,0,0,0,0,UNIDADES,10.0,0.08,109.99358974359,3125.0,625.0,0.8,0.08,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,06,14,07318,00068,10,0.0,2.0,0.0,0.0,109.99358974359,65.0,40.0,0.006,0.0,3,60.0,1.5,109.99358974359,2,1,9,2020,10,2020,3,1,1,0,1,0,0,2,7,,,0,1,0,1,0,0,0,0,0,KILOGRAMO,2.0,0.03076923076923077,109.99358974359,10833.333333333334,500.0,0.6153846153846154,0.03076923076923077,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,07,02,07032,00018,3,0.0,0.0,2.0,2.0,97.2392857142857,24.0,0.0,0.003,0.0,3,0.0,,97.2392857142857,2,1,2,2021,5,2021,3,1,1,0,1,0,0,4,8,,,,,,,,,,,,KILOGRAMO,4.0,0.16666666666666666,97.2392857142857,8000.0,1000.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.5,0.5,4,0,,,,,,,,,,,,,,,,,,,
2021,13,07,05,07036,00036,7,0.0,1.0,0.0,0.0,97.2392857142857,25.0,0.0,0.002,0.0,1,0.0,,97.2392857142857,2,1,5,2021,6,2021,3,0,1,0,1,0,0,2,7,,,,,,,,,,,,UNIDADES,1.0,0.04,97.2392857142857,12500.0,500.0,0.0,0.04,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,08,02,08025,00056,7,0.0,15.0,0.0,0.0,101.532544378698,100.0,80.0,0.025,0.0,4,120.0,1.5,101.532544378698,2,1,4,2021,6,2021,3,1,1,1,0,0,0,3,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,15.0,0.15,101.532544378698,4000.0,160.0,0.8,0.15,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,08,02,08025,00075,10,0.0,7.0,0.0,0.0,101.532544378698,40.0,0.0,0.01,0.0,2,0.0,,101.532544378698,2,1,3,2021,5,2021,3,1,1,1,0,0,0,3,7,,,,,,,,,,,,KILOGRAMO,7.0,0.175,101.532544378698,4000.0,200.0,0.0,0.175,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00019,3,0.0,7.0,0.0,0.0,94.2802197802198,60.0,50.0,0.01,0.0,10,325.0,6.5,94.2802197802198,2,1,4,2021,6,2021,3,1,0,0,0,0,0,3,7,,,1,0,0,1,0,0,0,0,0,CIENTOS,7.0,0.11666666666666667,94.2802197802198,6000.0,1000.0,0.8333333333333334,0.11666666666666667,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00029,4,0.0,20.0,0.0,60.0,94.2802197802198,700.0,700.0,0.08,0.0,80,2900.0,3.93335,94.2802197802198,2,1,7,2021,8,2021,1,1,0,0,0,0,0,3,8,,,1,0,0,1,0,0,0,0,0,CIENTOS,80.0,0.11428571428571428,94.2802197802198,8750.0,1000.0,1.0,0.02857142857142857,0.0,0.08571428571428572,0.0,0.75,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00034,5,0.0,2.0,0.0,0.0,94.2802197802198,45.0,0.0,0.003,0.0,3,0.0,,94.2802197802198,2,1,7,2021,8,2021,3,1,0,0,0,0,0,3,7,,,,,,,,,,,,CIENTOS,2.0,0.044444444444444446,94.2802197802198,15000.0,1000.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00047,6,0.0,360.0,0.0,200.0,94.2802197802198,5020.0,5000.0,0.55,0.0,550,19200.0,3.5,94.2802197802198,2,1,7,2021,8,2021,1,1,0,0,0,0,0,3,7,,,1,0,0,1,0,0,0,0,0,CIENTOS,560.0,0.11155378486055777,94.2802197802198,9127.272727272726,999.9999999999999,0.9960159362549801,0.07171314741035857,0.0,0.0398406374501992,0.0,0.35714285714285715,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00058,7,0.0,5.0,0.0,0.0,94.2802197802198,200.0,200.0,0.015,0.0,15,800.0,4.0,94.2802197802198,2,1,6,2021,8,2021,3,1,0,0,0,0,0,3,7,,,1,0,0,1,0,0,0,1,0,CIENTOS,5.0,0.025,94.2802197802198,13333.333333333334,1000.0,1.0,0.025,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,09,03,07775,00102,10,0.0,15.0,0.0,0.0,94.2802197802198,375.0,300.0,0.03,0.0,30,600.0,2.0,94.2802197802198,2,1,3,2021,4,2021,3,1,0,0,0,0,0,2,7,,,1,0,0,0,1,0,0,0,0,CIENTOS,15.0,0.04,94.2802197802198,12500.0,1000.0,0.8,0.04,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,04,07840,00017,2,0.0,120.0,0.0,180.0,94.2802197802198,2700.0,2655.0,0.5,0.0,60,8850.0,3.3333,94.2802197802198,2,1,8,2021,8,2021,1,0,1,0,0,0,0,3,2,,,0,1,0,0,1,0,0,0,0,UNIDADES,300.0,0.1111111111111111,94.2802197802198,5400.0,120.0,0.9833333333333333,0.044444444444444446,0.0,0.06666666666666667,0.0,0.6,1,0,,,,,,,,,,,,,,,,,,,
2021,13,09,05,07716,00003,1,0.0,200.0,0.0,0.0,94.2802197802198,3200.0,3200.0,0.4,0.0,350,14760.0,4.075,94.2802197802198,2,1,6,2021,7,2021,1,1,0,0,0,0,0,2,4,,,1,0,0,1,0,0,0,0,0,CIENTOS,200.0,0.0625,94.2802197802198,8000.0,875.0,1.0,0.0625,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,05,07716,00054,6,0.0,66.0,0.0,100.0,94.2802197802198,1000.0,500.0,0.1,0.0,100,1000.0,2.0,94.2802197802198,2,1,5,2021,6,2021,1,1,0,0,0,0,0,2,2,,,1,0,0,1,0,0,0,0,0,CIENTOS,166.0,0.166,94.2802197802198,10000.0,1000.0,0.5,0.066,0.0,0.1,0.0,0.6024096385542169,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,05,07716,00066,7,0.0,36.0,44.0,40.0,94.2802197802198,240.0,240.0,0.062,0.0,86,910.0,3.7889999999999997,94.2802197802198,2,1,6,2021,7,2021,1,1,0,0,0,0,0,2,2,,,1,0,0,1,0,0,0,0,0,CIENTOS,120.0,0.5,94.2802197802198,3870.967741935484,1387.0967741935483,1.0,0.15,0.18333333333333332,0.16666666666666666,0.36666666666666664,0.3333333333333333,2,1,,,,,,,,,,,,,,,,,,,
2021,13,09,05,07716,00144,14,0.0,20.0,60.0,0.0,94.2802197802198,500.0,500.0,0.05,0.0,50,1750.0,3.5,94.2802197802198,2,1,6,2021,7,2021,3,1,0,0,0,0,0,1,,,,1,0,0,1,0,0,0,0,0,CIENTOS,80.0,0.16,94.2802197802198,10000.0,1000.0,1.0,0.04,0.12,0.0,0.75,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,09,06,07706,00112,11,0.0,6.0,0.0,0.0,94.2802197802198,120.0,90.0,0.013,0.0,5,300.0,3.3333,94.2802197802198,2,1,3,2021,7,2021,1,1,1,0,1,0,0,2,4,,,1,1,0,0,0,0,0,1,0,CIENTOS,6.0,0.05,94.2802197802198,9230.76923076923,384.61538461538464,0.75,0.05,0.0,0.0,0.0,0.0,5,0,,,,,,,,,,,,,,,,,,,
2021,13,09,06,07706,00144,14,0.0,8.0,8.0,0.0,94.2802197802198,150.0,135.0,0.013,0.0,5,450.0,3.3333,94.2802197802198,2,1,4,2021,7,2021,3,1,1,1,1,0,1,2,4,,,1,1,0,0,1,0,0,1,0,CIENTOS,16.0,0.10666666666666667,94.2802197802198,11538.461538461539,384.61538461538464,0.9,0.05333333333333334,0.05333333333333334,0.0,0.5,0.0,4,0,,,,,,,,,,,,,,,,,,,
2021,13,09,08,07755,00010,2,0.0,0.0,720.0,0.0,94.2802197802198,14625.0,13125.0,0.944,0.0,590,27675.0,2.11665,94.2802197802198,2,2,4,2021,8,2021,1,0,1,0,0,0,0,2,7,,,0,1,0,0,1,0,0,1,0,CIENTOS,720.0,0.04923076923076923,94.2802197802198,15492.584745762713,625.0,0.8974358974358975,0.0,0.04923076923076923,0.0,1.0,0.0,5,0,,,,,,,,,,,,,,,,,,,
2021,13,10,07,07643,00050,9,0.0,1.0,0.0,0.0,109.99358974359,2.8000000000000003,0.0,0.001,0.0,1,0.0,,109.99358974359,2,1,9,2020,9,2020,4,0,1,0,0,0,0,2,7,,,,,,,,,,,,UNIDADES,1.0,0.3571428571428571,109.99358974359,2800.0,1000.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07133,00021,3,0.0,0.0,20.0,12.0,94.2802197802198,192.5,187.0,0.022,0.0,25,680.0,3.6364,94.2802197802198,2,1,7,2020,8,2020,3,1,0,0,0,0,0,5,7,,,0,1,0,0,1,0,0,0,0,CIENTOS,32.0,0.16623376623376623,94.2802197802198,8750.0,1136.3636363636365,0.9714285714285714,0.0,0.1038961038961039,0.06233766233766234,0.625,0.375,2,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07133,00077,8,0.0,0.0,4.0,4.0,94.2802197802198,48.0,16.0,0.004,0.0,5,62.0,3.875,94.2802197802198,2,1,8,2020,9,2020,4,1,0,0,0,0,0,5,7,,,0,1,0,0,1,0,0,0,0,CIENTOS,8.0,0.16666666666666666,94.2802197802198,12000.0,1250.0,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5,0.5,2,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07133,00096,10,0.0,4.0,0.0,0.0,94.2802197802198,120.0,105.0,0.009,0.0,10,420.0,4.0,94.2802197802198,2,1,12,2020,1,2021,3,1,0,0,0,0,0,3,7,,,0,1,0,0,1,0,0,0,0,CIENTOS,4.0,0.03333333333333333,94.2802197802198,13333.333333333334,1111.111111111111,0.875,0.03333333333333333,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07142,00034,4,0.0,10.0,0.0,0.0,94.2802197802198,117.0,117.0,0.0177,0.0,59,479.0,4.0,94.2802197802198,2,1,4,2021,4,2021,1,1,1,0,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,10.0,0.08547008547008547,94.2802197802198,6610.169491525424,3333.333333333333,1.0,0.08547008547008547,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07142,00058,7,0.0,0.0,0.0,2.0,94.2802197802198,25.0,0.0,0.002,0.0,4,0.0,,94.2802197802198,2,1,6,2021,6,2021,3,1,1,0,0,0,0,2,7,,,,,,,,,,,,CIENTOS,2.0,0.08,94.2802197802198,12500.0,2000.0,0.0,0.0,0.0,0.08,0.0,1.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07142,00064,8,0.0,0.0,1.0,1.0,94.2802197802198,4.0,0.0,0.0006,0.0,2,0.0,,94.2802197802198,2,1,4,2021,4,2021,3,1,1,0,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,2.0,0.5,94.2802197802198,6666.666666666667,3333.3333333333335,0.0,0.0,0.25,0.25,0.5,0.5,1,1,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07142,00097,13,0.0,1.0,0.0,0.0,94.2802197802198,3.0,3.0,0.0009,0.0,1,10.0,3.3333,94.2802197802198,2,1,1,2021,1,2021,3,0,1,0,1,0,0,2,7,,,0,1,0,1,0,0,0,0,0,CIENTOS,1.0,0.3333333333333333,94.2802197802198,3333.3333333333335,1111.111111111111,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,02,07142,00106,14,0.0,2.0,4.0,0.0,94.2802197802198,14.0,8.0,0.0036,0.0,4,35.0,4.4,94.2802197802198,2,1,5,2021,5,2021,3,1,1,0,1,0,1,2,7,,,0,1,0,0,0,0,0,1,0,CIENTOS,6.0,0.42857142857142855,94.2802197802198,3888.888888888889,1111.111111111111,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.6666666666666666,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,04,07153,00061,9,0.0,85.0,180.0,0.0,94.2802197802198,3500.0,3400.0,0.45,0.0,100,6120.0,1.8,94.2802197802198,2,1,10,2020,12,2020,3,1,1,1,0,0,0,3,7,,,0,1,0,1,0,0,0,1,0,KILOGRAMO,265.0,0.07571428571428572,94.2802197802198,7777.777777777777,222.22222222222223,0.9714285714285714,0.024285714285714285,0.05142857142857143,0.0,0.6792452830188679,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,11,04,07153,00070,10,0.0,2.0,0.0,0.0,94.2802197802198,75.0,70.0,0.005,0.0,1,91.0,1.3,94.2802197802198,2,1,8,2020,8,2020,3,1,1,1,0,0,0,2,7,,,1,1,1,0,0,0,0,0,0,KILOGRAMO,2.0,0.02666666666666667,94.2802197802198,15000.0,200.0,0.9333333333333333,0.02666666666666667,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,11,04,07153,00089,12,0.0,4.0,0.0,0.0,94.2802197802198,83.0,0.0,0.01,0.0,2,0.0,,94.2802197802198,2,1,5,2021,6,2021,3,1,0,1,0,0,0,3,7,,,,,,,,,,,,KILOGRAMO,4.0,0.04819277108433735,94.2802197802198,8300.0,200.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,11,04,07153,00097,13,0.0,25.0,0.0,0.0,94.2802197802198,1600.0,1500.0,0.12,0.0,50,4500.0,3.0,94.2802197802198,2,1,10,2020,12,2020,3,1,1,1,0,0,0,2,7,,,0,1,0,0,1,0,0,1,0,KILOGRAMO,25.0,0.015625,94.2802197802198,13333.333333333334,416.6666666666667,0.9375,0.015625,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,13,11,04,07153,00099,14,0.0,5.0,0.0,0.0,94.2802197802198,65.0,0.0,0.012,0.0,10,0.0,,94.2802197802198,2,1,12,2020,3,2021,3,1,1,1,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,5.0,0.07692307692307693,94.2802197802198,5416.666666666667,833.3333333333334,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00006,1,0.0,0.0,944.0,360.0,113.445833333333,7050.0,7000.0,0.7,0.0,25,28000.0,4.0,113.445833333333,2,1,5,2021,5,2021,1,1,0,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,1304.0,0.1849645390070922,113.445833333333,10071.428571428572,35.714285714285715,0.9929078014184397,0.0,0.13390070921985817,0.05106382978723404,0.7239263803680982,0.27607361963190186,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00007,2,0.0,0.0,36.0,25.0,113.445833333333,515.0,350.0,0.03,0.0,20,700.0,2.0,113.445833333333,2,1,3,2021,4,2021,3,0,1,0,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,61.0,0.11844660194174757,113.445833333333,17166.666666666668,666.6666666666667,0.6796116504854369,0.0,0.06990291262135923,0.04854368932038835,0.5901639344262295,0.4098360655737705,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00011,3,0.0,8.0,20.0,20.0,113.445833333333,180.0,160.0,0.02,0.0,25,784.0,4.9,113.445833333333,2,1,4,2021,5,2021,1,0,0,0,1,0,1,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,48.0,0.26666666666666666,113.445833333333,9000.0,1250.0,0.8888888888888888,0.044444444444444446,0.1111111111111111,0.1111111111111111,0.4166666666666667,0.4166666666666667,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00024,5,0.0,1000.0,6000.0,2800.0,113.445833333333,58600.0,58500.0,4.5,0.0,1450,133250.0,3.25,113.445833333333,2,1,3,2021,5,2021,1,1,1,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,9800.0,0.16723549488054607,113.445833333333,13022.222222222223,322.22222222222223,0.9982935153583617,0.017064846416382253,0.10238907849829351,0.04778156996587031,0.6122448979591837,0.2857142857142857,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00053,7,0.0,1.0,1.0,0.0,113.445833333333,9.0,0.0,0.001,0.0,1,0.0,,113.445833333333,2,1,5,2021,5,2021,3,1,1,0,0,0,0,2,7,,,,,,,,,,,,JABAS,2.0,0.2222222222222222,113.445833333333,9000.0,1000.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.5,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00054,8,0.0,0.0,112.0,85.0,113.445833333333,1100.0,1000.0,0.1,0.0,90,4000.0,4.0,113.445833333333,2,1,2,2021,3,2021,1,0,1,0,1,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,197.0,0.17909090909090908,113.445833333333,11000.0,900.0,0.9090909090909091,0.0,0.10181818181818182,0.07727272727272727,0.5685279187817259,0.43147208121827413,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00063,9,0.0,0.0,180.0,85.0,113.445833333333,1100.0,1000.0,0.25,0.0,84,2000.0,2.0,113.445833333333,2,1,3,2021,6,2021,1,0,0,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,265.0,0.2409090909090909,113.445833333333,4400.0,336.0,0.9090909090909091,0.0,0.16363636363636364,0.07727272727272727,0.6792452830188679,0.32075471698113206,4,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00065,10,0.0,210.0,240.0,200.0,113.445833333333,1700.0,900.0,0.35,0.0,170,3150.0,3.5,113.445833333333,2,1,3,2021,5,2021,1,1,0,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,650.0,0.38235294117647056,113.445833333333,4857.142857142858,485.7142857142857,0.5294117647058824,0.12352941176470589,0.1411764705882353,0.11764705882352941,0.36923076923076925,0.3076923076923077,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00073,11,0.0,0.0,1100.0,950.0,113.445833333333,11880.0,11880.0,2.5,0.0,650,17820.0,1.5,113.445833333333,2,1,5,2021,5,2021,1,0,1,0,0,0,0,2,2,,,1,0,0,1,0,0,0,0,0,JABAS,2050.0,0.17255892255892255,113.445833333333,4752.0,260.0,1.0,0.0,0.09259259259259259,0.07996632996632996,0.5365853658536586,0.4634146341463415,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00085,13,0.0,8.0,0.0,0.0,113.445833333333,140.0,100.0,0.011,0.0,10,100.0,1.0,113.445833333333,2,1,5,2021,6,2021,3,0,1,1,0,0,0,2,7,,,1,0,0,0,0,0,0,1,0,JABAS,8.0,0.05714285714285714,113.445833333333,12727.272727272728,909.0909090909091,0.7142857142857143,0.05714285714285714,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07462,00091,14,0.0,280.0,500.0,400.0,113.445833333333,2400.0,1200.0,0.7,0.0,250,1440.0,1.2,113.445833333333,2,1,3,2021,4,2021,1,1,0,0,0,0,0,2,7,,,1,0,0,1,0,0,0,0,0,JABAS,1180.0,0.49166666666666664,113.445833333333,3428.571428571429,357.14285714285717,0.5,0.11666666666666667,0.20833333333333334,0.16666666666666666,0.423728813559322,0.3389830508474576,2,1,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00002,1,0.0,0.0,356.0,150.0,97.2392857142857,2050.0,2000.0,0.25,0.0,40,8000.0,4.0,97.2392857142857,2,1,7,2021,7,2021,1,0,1,0,0,0,0,3,7,,,1,1,1,0,0,0,0,1,0,KILOGRAMO,506.0,0.24682926829268292,97.2392857142857,8200.0,160.0,0.975609756097561,0.0,0.17365853658536584,0.07317073170731707,0.7035573122529645,0.2964426877470356,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00008,2,0.0,0.0,1200.0,2000.0,97.2392857142857,30100.0,30000.0,2.5,0.0,1500,180000.0,6.0,97.2392857142857,2,1,4,2021,5,2021,1,0,1,0,0,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,3200.0,0.10631229235880399,97.2392857142857,12040.0,600.0,0.9966777408637874,0.0,0.03986710963455149,0.0664451827242525,0.375,0.625,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00013,4,0.0,0.0,272.0,0.0,97.2392857142857,5800.0,5600.0,0.43000000000000005,0.0,110,18480.0,3.3,97.2392857142857,2,1,6,2021,6,2021,1,0,1,0,0,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,272.0,0.04689655172413793,97.2392857142857,13488.372093023254,255.81395348837205,0.9655172413793104,0.0,0.04689655172413793,0.0,1.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00026,6,0.0,0.0,300.0,0.0,97.2392857142857,2500.0,2500.0,0.5,0.0,300,5000.0,2.0,97.2392857142857,2,1,3,2021,3,2021,1,0,1,1,0,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,300.0,0.12,97.2392857142857,5000.0,600.0,1.0,0.0,0.12,0.0,1.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00031,7,0.0,0.0,200.0,200.0,97.2392857142857,1800.0,1700.0,0.25,0.0,120,1700.0,1.0,97.2392857142857,2,1,5,2021,7,2021,1,0,1,0,0,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,400.0,0.2222222222222222,97.2392857142857,7200.0,480.0,0.9444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.5,0.5,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00056,12,0.0,350.0,0.0,500.0,97.2392857142857,12200.0,12000.0,0.75,0.0,500,18000.0,1.5,97.2392857142857,2,1,6,2021,7,2021,1,0,1,1,1,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,850.0,0.06967213114754098,97.2392857142857,16266.666666666666,666.6666666666666,0.9836065573770492,0.028688524590163935,0.0,0.040983606557377046,0.0,0.5882352941176471,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,01,07463,00072,14,0.0,0.0,24.0,18.0,97.2392857142857,125.0,120.0,0.027,0.0,30,240.0,2.0,97.2392857142857,2,1,4,2021,6,2021,4,0,0,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,42.0,0.336,97.2392857142857,4629.62962962963,1111.111111111111,0.96,0.0,0.192,0.144,0.5714285714285714,0.42857142857142855,3,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07494,00018,3,0.0,15.0,25.0,25.0,104.719230769231,300.0,280.0,0.03,0.0,15,280.0,1.0,104.719230769231,2,1,5,2021,5,2021,4,1,1,0,0,0,0,2,7,,,1,0,0,0,1,0,0,0,0,KILOGRAMO,65.0,0.21666666666666667,104.719230769231,10000.0,500.0,0.9333333333333333,0.05,0.08333333333333333,0.08333333333333333,0.38461538461538464,0.38461538461538464,1,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07494,00028,4,0.0,6.0,0.0,0.0,104.719230769231,80.0,0.0,0.009,0.0,12,0.0,,104.719230769231,2,1,3,2021,4,2021,3,1,1,0,0,0,0,2,7,,,,,,,,,,,,JABAS,6.0,0.075,104.719230769231,8888.888888888889,1333.3333333333335,0.0,0.075,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07494,00035,5,0.0,1200.0,3000.0,1500.0,104.719230769231,10500.0,10000.0,2.0,0.0,800,25000.0,2.5,104.719230769231,2,1,2,2021,3,2021,1,1,1,1,0,1,1,2,7,,,1,0,0,1,0,0,0,0,0,KILOGRAMO,5700.0,0.5428571428571428,104.719230769231,5250.0,400.0,0.9523809523809523,0.11428571428571428,0.2857142857142857,0.14285714285714285,0.5263157894736842,0.2631578947368421,2,1,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07494,00051,6,0.0,112.0,300.0,200.0,104.719230769231,2500.0,2300.0,0.25,0.0,80,5290.0,2.3,104.719230769231,2,1,5,2021,6,2021,1,1,1,1,1,1,0,2,7,,,1,0,0,0,1,0,0,0,0,KILOGRAMO,612.0,0.2448,104.719230769231,10000.0,320.0,0.92,0.0448,0.12,0.08,0.49019607843137253,0.32679738562091504,2,0,,,,,,,,,,,,,,,,,,,
2021,13,12,02,07494,00055,7,0.0,500.0,2000.0,1500.0,104.719230769231,8500.0,8000.0,2.5,0.0,2500,24000.0,3.0,104.719230769231,2,1,5,2021,6,2021,1,1,1,1,1,1,1,2,7,,,1,0,0,0,1,0,0,0,0,TONELADA,4000.0,0.47058823529411764,104.719230769231,3400.0,1000.0,0.9411764705882353,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.5,0.375,2,1,,,,,,,,,,,,,,,,,,,
