fecha,real,predicho,residuo
2024-04-01,1.5403191852902138,1.2264583305346222,0.31386085475559167
2024-04-01,0.9308333333333332,1.0494118119159377,-0.11857847858260451
2024-04-01,1.2284433962264152,1.4096389888345742,-0.18119559260815898
2024-04-01,2.7935416666666666,1.6350564875197253,1.1584851791469413
2024-04-01,1.8554495084070008,1.447566654490822,0.40788285391617896
2024-04-01,1.6122348484848483,1.4626699701665207,0.14956487831832765
2024-04-01,1.4821499993939908,2.2013648427192343,-0.7192148433252434
2024-04-01,1.9402637768817204,1.8317681555024694,0.10849562137925095
2024-04-08,1.168096981503874,1.751078871802394,-0.58298189029852
2024-04-08,1.6178030303030304,1.6555156909989721,-0.0377126606959417
2024-04-08,1.961703164510819,1.4577285768777997,0.5039745876330193
2024-04-08,1.2125073986386503,1.4938963109684062,-0.28138891232975594
2024-04-08,0.985,1.0216074769976398,-0.036607476997639776
2024-04-08,1.87542745481192,1.6339308400160417,0.24149661479587836
2024-04-08,2.211911848072562,2.0294289509011008,0.18248289717146138
2024-04-15,2.614268304416151,2.3512480494960952,0.26302025492005576
2024-04-15,2.5653935185185186,1.7476020888135777,0.8177914297049409
2024-04-15,1.9296747967479675,1.6863754159604976,0.24329938078746993
2024-04-15,1.925543324294792,1.4693810720518639,0.45616225224292806
2024-04-15,1.7356060606060606,1.704976988882502,0.030629071723558665
2024-04-15,1.6762070226773955,1.8136973213680405,-0.137490298690645
2024-04-15,1.0166666666666666,1.028525389839057,-0.01185872317239034
2024-04-15,1.6974028400597907,1.5515578546438784,0.1458449854159123
2024-04-15,1.3557188189845475,1.2685131100766063,0.08720570890794122
2024-04-15,2.0583545918367347,2.195780155673731,-0.1374255638369961
2024-04-22,1.988293124976949,2.6589452170530525,-0.6706520920761034
2024-04-22,1.0166666666666666,1.025122549693245,-0.008455883026578404
2024-04-22,2.2497909015360693,1.5961501177887114,0.6536407837473579
2024-04-22,1.8104386165826845,1.6684476709697813,0.14199094561290315
2024-04-22,2.1204174314085367,1.672783638376393,0.4476337930321437
2024-04-22,2.0877283105022832,1.9055071163663306,0.1822211941359526
2024-04-29,1.9886813238882703,1.6694244222026549,0.3192569016856155
2024-04-29,1.8146760306686776,1.620663069353193,0.19401296131548462
2024-04-29,2.188234942952863,2.169227613347259,0.019007329605603918
2024-04-29,2.4309583333333333,1.7107518750485882,0.7202064582847452
2024-04-29,2.2113860318451914,1.7190516842241486,0.4923343476210429
2024-04-29,1.605104838415856,1.709922001721357,-0.10481716330550106
2024-04-29,2.360435267857143,2.383834669128308,-0.023399401271165132
2024-04-29,1.9067238995160176,1.2429778372407978,0.6637460622752198
2024-04-29,2.1060533588435373,2.259266601384792,-0.15321324254125468
2024-04-29,2.375,2.3111747876965665,0.06382521230343352
2024-04-29,0.8988888888888888,1.00235480671228,-0.1034659178233912
2024-05-06,2.349566083641449,1.836839264017497,0.5127268196239521
2024-05-06,1.912667560321716,2.184495291937826,-0.27182773161610996
2024-05-06,1.874265476099231,1.8504617182122178,0.023803757887013166
2024-05-06,1.894696969696969,1.8554151804477965,0.03928178924917258
2024-05-06,2.04351021039604,2.6834311889535596,-0.6399209785575195
2024-05-06,1.9129625173632,1.9154479026611337,-0.002485385297933629
2024-05-06,2.696428571428572,2.124333081144416,0.572095490284156
2024-05-06,1.9542794440380395,1.4586470933943105,0.495632350643729
2024-05-06,0.9,1.678703601885348,-0.778703601885348
2024-05-06,0.8988888888888888,0.9499307153771038,-0.05104182648821498
2024-05-06,1.6902279159839118,1.528387777761018,0.16184013822289378
2024-05-06,2.3346189930157406,2.9075299918882362,-0.5729109988724956
2024-05-13,1.826155303030303,1.785421491147905,0.04073381188239811
2024-05-13,2.436945816739428,2.2505323979457375,0.18641341879369033
2024-05-13,1.8135416666666664,1.9696492522155615,-0.15610758554889514
2024-05-13,1.78935244501388,1.6043269963875624,0.18502544862631765
2024-05-13,1.8845908514366567,1.9196456922716236,-0.035054840834966905
2024-05-13,1.7637083097795363,1.859367326630244,-0.09565901685070766
2024-05-13,2.3346189930157406,2.1386903835829933,0.19592860943274726
2024-05-13,2.696428571428572,2.081944542425675,0.614484029002897
2024-05-13,2.58103354978355,1.5731324351046068,1.0079011146789432
2024-05-13,2.281416666666667,1.9886348315338358,0.29278183513283107
2024-05-13,2.6589204545454543,2.7583780310580064,-0.09945757651255205
2024-05-20,2.3563750785459945,1.9848600422515523,0.37151503629444216
2024-05-20,1.6726602697816717,1.6811107266365084,-0.008450456854836697
2024-05-20,2.021886809429548,1.4993380378116312,0.5225487716179169
2024-05-20,1.90875,1.783292333124822,0.1254576668751779
2024-05-20,2.254678899082569,2.439419187986382,-0.184740288903813
2024-05-20,2.064608589418288,2.003028263439555,0.061580325978733086
2024-05-20,2.6589204545454543,2.488592629622706,0.17032782492274823
2024-05-20,1.3,1.5746476891978485,-0.27464768919784843
2024-05-20,0.9016666666666666,0.9866257806111117,-0.08495911394444511
2024-05-20,2.281416666666667,1.902429137689129,0.37898752897753796
2024-05-20,1.7985208333333331,1.6939628015843158,0.10455803174901734
2024-05-20,2.4742203219315897,1.8574275499870363,0.6167927719445534
2024-05-27,2.51706632719337,2.3775262409786957,0.13954008621467429
2024-05-27,2.178596291953686,2.033279239869596,0.14531705208408985
2024-05-27,1.7649775990058536,1.8174240334017782,-0.05244643439592456
2024-05-27,1.8939528404107115,2.0742291335101766,-0.18027629309946502
2024-05-27,2.6589204545454543,2.4931168910482913,0.16580356349716308
2024-05-27,2.254678899082569,2.216445186271486,0.03823371281108301
2024-05-27,2.1144377216774464,2.4431526339948757,-0.32871491231742933
2024-05-27,2.4333162568306013,1.4059014649006119,1.0274147919299894
2024-05-27,1.3,1.3156278521876719,-0.01562785218767182
2024-05-27,0.9016666666666666,1.0783838646304924,-0.1767171979638258
2024-05-27,2.281416666666667,2.2939450912190233,-0.012528424552356476
2024-05-27,1.758018954448181,1.4294234722684995,0.3285954821796815
2024-05-27,2.8060132575757577,1.7818369403523762,1.0241763172233815
2024-06-03,2.1510028072815675,2.0477729565110723,0.10322985077049518
2024-06-03,2.3610416666666665,2.084158569673264,0.2768830969934024
2024-06-03,1.974949048913044,2.153432930127276,-0.1784838812142322
