ANIO,region,provincia,distrito,CCDD,CCPP,CCDI,CONGLOMERADO,NSELUA,UA,costo_semilla,costo_abono,costo_fertilizantes,costo_plaguicidas,factor_cost,produccion_kg,venta_kg,area_cosechada_ha,area_sembrada_ha,plantas_cosechadas,venta_valor_soles,precio_chacra_kg,factor_prod,P204_TIPO,P205_TOT,P206_INI_MES,P206_INI_ANIO,P207_FIN_MES,P207_FIN_ANIO,P208,P211_1,P211_2,P211_3,P211_4,P211_5,P211_8,P212,P213,P214,P215,P221_1,P221_2,P222_1,P222_2,P222_3,P222_4,P222_5,P222_6,P222_7,P219_UM,costo_total,costo_por_kg,FACTOR_PRODUCTOR,rendimiento_kg_ha,densidad_plantas_ha,porcentaje_vendido,costo_abono_kg,costo_fertilizantes_kg,costo_plaguicidas_kg,participacion_fertilizantes,participacion_plaguicidas,duracion_cosecha_meses,es_outlier,P209_MES,P209_ANIO,P223_1,P223_2,P223_3,P223_4,P223_5,P223_6,P223A,P223B_1,P223B_2,P223B_3,P223B_4,P223B_5,P223B_6,P223B_7,P223B_8,NSEGM,ID_PROD
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13616,00110,13,0.0,200.0,0.0,150.0,109.215863453815,2535.0,2000.0,0.358,0.0,455,5000.0,2.5,109.215863453815,2,1,7,2020,7,2020,2,1,1,1,1,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,350.0,0.13806706114398423,109.215863453815,7081.0055865921795,1270.9497206703911,0.7889546351084813,0.07889546351084813,0.0,0.05917159763313609,0.0,0.42857142857142855,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00005,1,0.0,35.0,0.0,0.0,100.814643188137,262.0,140.0,0.0675,0.0,65,470.0,3.25,100.814643188137,2,1,1,2021,3,2021,3,1,1,0,0,0,0,2,7,,,1,1,1,1,0,0,0,0,0,KILOGRAMO,35.0,0.13358778625954199,100.814643188137,3881.4814814814813,962.9629629629629,0.5343511450381679,0.13358778625954199,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00006,2,0.0,10.0,0.0,0.0,100.814643188137,120.0,0.0,0.0375,0.0,30,0.0,,100.814643188137,2,1,9,2020,11,2020,3,1,1,0,1,0,0,2,7,,,,,,,,,,,,CAJONES,10.0,0.08333333333333333,100.814643188137,3200.0,800.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00023,3,0.0,80.0,0.0,0.0,100.814643188137,625.0,250.0,0.25,0.0,100,350.0,1.4,100.814643188137,2,1,5,2021,7,2021,3,1,0,0,1,0,0,2,7,,,1,1,1,0,0,0,0,1,0,CAJONES,80.0,0.128,100.814643188137,2500.0,400.0,0.4,0.128,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00041,5,0.0,2.0,0.0,0.0,100.814643188137,40.0,30.0,0.005,0.0,4,75.0,2.5,100.814643188137,2,1,3,2021,6,2021,3,1,0,0,1,0,0,2,7,,,0,1,0,1,0,0,0,0,0,KILOGRAMO,2.0,0.05,100.814643188137,8000.0,800.0,0.75,0.05,0.0,0.0,0.0,0.0,4,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00051,7,0.0,20.0,0.0,0.0,100.814643188137,560.0,400.0,0.1,0.0,60,1000.0,2.5,100.814643188137,2,1,4,2021,6,2021,3,1,1,0,1,0,0,2,7,,,1,0,1,1,0,0,0,0,0,KILOGRAMO,20.0,0.03571428571428571,100.814643188137,5600.0,600.0,0.7142857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00108,13,0.0,51.0,0.0,0.0,100.814643188137,490.0,400.0,0.07500000000000001,0.0,38,2000.0,5.0,100.814643188137,2,1,1,2021,6,2021,3,1,1,0,1,0,0,2,3,,,1,1,1,1,0,0,0,0,0,KILOGRAMO,51.0,0.10408163265306122,100.814643188137,6533.333333333332,506.6666666666666,0.8163265306122449,0.10408163265306122,0.0,0.0,0.0,0.0,6,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,LURICOCHA,05,04,05,13622,00118,14,0.0,2.0,0.0,0.0,100.814643188137,10.0,0.0,0.005,0.0,6,0.0,,100.814643188137,2,1,2,2021,5,2021,3,1,0,0,1,0,0,2,7,,,,,,,,,,,,KILOGRAMO,2.0,0.2,100.814643188137,2000.0,1200.0,0.0,0.2,0.0,0.0,0.0,0.0,4,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,SANTILLANA,05,04,06,13601,00020,1,0.0,8.0,0.0,0.0,109.215863453815,70.0,68.0,0.02,0.0,20,374.0,5.5,109.215863453815,2,1,2,2021,6,2021,1,1,0,1,1,0,0,2,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,8.0,0.11428571428571428,109.215863453815,3500.0,1000.0,0.9714285714285714,0.11428571428571428,0.0,0.0,0.0,0.0,5,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,SANTILLANA,05,04,06,13601,00086,9,0.0,7.0,0.0,0.0,109.215863453815,65.0,58.0,0.011,0.0,11,232.0,4.0,109.215863453815,2,1,7,2021,7,2021,3,1,1,1,0,0,0,3,7,,,0,1,0,0,1,0,0,0,0,KILOGRAMO,7.0,0.1076923076923077,109.215863453815,5909.090909090909,1000.0000000000001,0.8923076923076924,0.1076923076923077,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,HUANTA,SANTILLANA,05,04,06,13601,00111,12,0.0,400.0,0.0,1200.0,109.215863453815,9015.0,9000.0,2.5,0.0,700,45450.0,5.2,109.215863453815,2,2,7,2021,8,2021,1,1,1,1,0,0,0,2,7,,,1,1,1,1,0,0,0,0,0,KILOGRAMO,1600.0,0.17748197448696618,109.215863453815,3606.0,280.0,0.9983361064891847,0.044370493621741544,0.0,0.13311148086522462,0.0,0.75,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LA MAR,CHUNGUI,05,05,05,13876,00035,3,0.0,5.0,0.0,0.0,93.6135972461274,90.0,0.0,0.012,0.0,4,0.0,,93.6135972461274,2,1,12,2020,3,2021,3,1,1,0,0,0,0,3,7,,,,,,,,,,,,CARGAS,5.0,0.05555555555555555,93.6135972461274,7500.0,333.3333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,4,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LA MAR,LUIS CARRANZA,05,05,06,13869,00032,3,0.0,2.0,0.0,0.0,93.6135972461274,25.0,0.0,0.005,0.0,1,0.0,,93.6135972461274,2,1,6,2021,6,2021,3,1,1,1,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,2.0,0.08,93.6135972461274,5000.0,200.0,0.0,0.08,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LA MAR,LUIS CARRANZA,05,05,06,13869,00040,4,0.0,1.0,1.0,0.0,93.6135972461274,5.0,0.0,0.001,0.0,1,0.0,,93.6135972461274,2,1,5,2021,5,2021,2,1,1,1,0,0,0,7,7,,,,,,,,,,,,KILOGRAMO,2.0,0.4,93.6135972461274,5000.0,1000.0,0.0,0.2,0.2,0.0,0.5,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,CHIPAO,05,06,06,14364,00017,3,0.0,5.0,0.0,0.0,93.6135972461274,105.0,0.0,0.034999999999999996,0.0,6,0.0,,93.6135972461274,2,1,5,2021,5,2021,4,1,1,0,0,0,0,3,7,,,,,,,,,,,,SACOS,5.0,0.047619047619047616,93.6135972461274,3000.0000000000005,171.42857142857144,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,HUAC-HUAS,05,06,07,14337,00012,1,0.0,180.0,0.0,1000.0,93.6135972461274,3000.0,3000.0,1.0,0.0,350,13500.0,4.5,93.6135972461274,2,1,3,2021,3,2021,1,1,0,0,1,0,0,6,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1180.0,0.3933333333333333,93.6135972461274,3000.0,350.0,1.0,0.06,0.0,0.3333333333333333,0.0,0.847457627118644,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,HUAC-HUAS,05,06,07,14337,00028,2,0.0,1000.0,0.0,2500.0,93.6135972461274,10000.0,10000.0,3.0,0.0,800,60000.0,6.0,93.6135972461274,2,1,3,2021,3,2021,1,1,0,0,1,0,0,6,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,3500.0,0.35,93.6135972461274,3333.3333333333335,266.6666666666667,1.0,0.1,0.0,0.25,0.0,0.7142857142857143,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,HUAC-HUAS,05,06,07,14337,00048,4,0.0,100.0,200.0,200.0,93.6135972461274,850.0,850.0,0.5,0.0,100,4080.0,4.8,93.6135972461274,2,1,4,2021,5,2021,1,1,0,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,500.0,0.5882352941176471,93.6135972461274,1700.0,200.0,1.0,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.4,0.4,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,HUAC-HUAS,05,06,07,14340,00025,5,0.0,0.0,18.0,0.0,93.6135972461274,150.0,100.0,0.02,0.0,5,400.0,4.0,93.6135972461274,2,1,4,2021,5,2021,3,1,0,0,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,18.0,0.12,93.6135972461274,7500.0,250.0,0.6666666666666666,0.0,0.12,0.0,1.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,HUAC-HUAS,05,06,07,14340,00028,6,0.0,1000.0,3000.0,2000.0,93.6135972461274,15000.0,13500.0,4.0,0.0,2000,60750.0,4.5,93.6135972461274,2,1,3,2021,4,2021,1,1,0,0,0,0,0,3,2,,,0,1,1,0,0,0,0,0,0,KILOGRAMO,6000.0,0.4,93.6135972461274,3750.0,500.0,0.9,0.06666666666666667,0.2,0.13333333333333333,0.5,0.3333333333333333,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,LEONCIO PRADO,05,06,09,14383,00009,2,0.0,75.0,120.0,100.0,93.6135972461274,1800.0,1700.0,0.1,0.0,30,9860.0,5.8,93.6135972461274,2,1,3,2021,4,2021,3,1,0,1,1,0,0,2,7,,,1,0,1,0,0,0,0,1,0,JABAS,295.0,0.1638888888888889,93.6135972461274,18000.0,300.0,0.9444444444444444,0.041666666666666664,0.06666666666666667,0.05555555555555555,0.4067796610169492,0.3389830508474576,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,LEONCIO PRADO,05,06,09,14383,00014,3,0.0,500.0,3500.0,1000.0,93.6135972461274,11500.0,11500.0,2.5,0.0,500,56350.0,4.9,93.6135972461274,2,1,2,2021,4,2021,1,1,1,0,1,0,0,2,7,,,1,1,1,1,1,0,0,0,0,TONELADA,5000.0,0.43478260869565216,93.6135972461274,4600.0,200.0,1.0,0.043478260869565216,0.30434782608695654,0.08695652173913043,0.7,0.2,3,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,LEONCIO PRADO,05,06,09,14383,00039,5,0.0,75.0,200.0,200.0,93.6135972461274,3600.0,3000.0,0.5,0.0,200,12000.0,4.0,93.6135972461274,2,1,3,2021,3,2021,1,1,0,0,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,475.0,0.13194444444444445,93.6135972461274,7200.0,400.0,0.8333333333333334,0.020833333333333332,0.05555555555555555,0.05555555555555555,0.42105263157894735,0.42105263157894735,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,LUCANAS,LEONCIO PRADO,05,06,09,14383,00064,6,0.0,0.0,100.0,30.0,93.6135972461274,100.0,60.0,0.1,0.0,30,180.0,3.0,93.6135972461274,2,1,6,2021,7,2021,1,1,0,0,0,0,0,3,7,,,0,1,0,0,0,0,0,1,0,KILOGRAMO,130.0,1.3,93.6135972461274,1000.0,300.0,0.6,0.0,1.0,0.3,0.7692307692307693,0.23076923076923078,2,1,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PARINACOCHAS,PACAPAUSA,05,07,04,14472,00020,3,0.0,15.0,0.0,0.0,93.6135972461274,600.0,0.0,0.1,0.0,2,0.0,,93.6135972461274,2,1,5,2021,5,2021,3,1,0,0,0,0,0,2,7,,,,,,,,,,,,KILOGRAMO,15.0,0.025,93.6135972461274,6000.0,20.0,0.0,0.025,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,05,08,01,14527,00057,10,0.0,2.0,0.0,0.0,100.814643188137,30.0,0.0,0.005,0.0,4,0.0,,100.814643188137,2,1,5,2021,6,2021,1,1,1,0,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,2.0,0.06666666666666667,100.814643188137,6000.0,800.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,05,08,01,14529,00026,4,0.0,300.0,0.0,0.0,93.6135972461274,4000.0,3700.0,0.8,0.0,400,14800.0,4.0,93.6135972461274,2,1,4,2021,4,2021,1,1,0,0,0,0,0,2,7,,,0,1,0,0,0,0,1,0,0,KILOGRAMO,300.0,0.075,93.6135972461274,5000.0,500.0,0.925,0.075,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,05,08,01,14529,00073,11,0.0,12.0,24.0,25.0,93.6135972461274,120.0,120.0,0.03,0.0,10,564.0,4.7,93.6135972461274,2,1,4,2021,4,2021,1,1,1,0,0,0,1,3,7,,,0,1,0,0,0,0,1,0,0,KILOGRAMO,61.0,0.5083333333333333,93.6135972461274,4000.0,333.33333333333337,1.0,0.1,0.2,0.20833333333333334,0.39344262295081966,0.4098360655737705,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,05,08,04,14503,00047,3,0.0,50.0,0.0,0.0,93.6135972461274,700.0,0.0,0.089,0.0,64,0.0,,93.6135972461274,2,1,6,2021,6,2021,3,1,1,0,0,0,0,3,7,,,,,,,,,,,,KILOGRAMO,50.0,0.07142857142857142,93.6135972461274,7865.168539325843,719.1011235955057,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,05,08,04,14503,00115,11,0.0,72.0,80.0,0.0,93.6135972461274,1020.0,1020.0,0.156,0.0,100,4080.0,4.0,93.6135972461274,2,1,6,2021,6,2021,3,1,1,0,0,0,0,3,7,,,0,1,0,0,1,0,0,0,0,KILOGRAMO,152.0,0.14901960784313725,93.6135972461274,6538.461538461538,641.025641025641,1.0,0.07058823529411765,0.0784313725490196,0.0,0.5263157894736842,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,05,08,06,14513,00016,4,0.0,200.0,500.0,200.0,93.6135972461274,1500.0,1200.0,0.5,0.0,25,4800.0,4.0,93.6135972461274,2,1,4,2021,5,2021,1,1,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,900.0,0.6,93.6135972461274,3000.0,50.0,0.8,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.5555555555555556,0.2222222222222222,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,05,11,01,14186,00034,5,0.0,20.0,0.0,25.0,93.6135972461274,220.0,200.0,0.05,0.0,20,800.0,4.0,93.6135972461274,2,1,2,2021,5,2021,3,1,1,0,1,0,0,2,7,,,1,0,1,0,0,0,0,0,0,JABAS,45.0,0.20454545454545456,93.6135972461274,4400.0,400.0,0.9090909090909091,0.09090909090909091,0.0,0.11363636363636363,0.0,0.5555555555555556,4,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,05,11,06,14205,00008,2,0.0,10.0,0.0,0.0,93.6135972461274,30.0,0.0,0.02275,0.0,19,0.0,,93.6135972461274,2,1,2,2021,2,2021,1,1,1,1,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,10.0,0.3333333333333333,93.6135972461274,1318.6813186813188,835.1648351648352,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,05,11,06,14205,00029,5,0.0,10.0,0.0,0.0,93.6135972461274,40.0,0.0,0.023,0.0,14,0.0,,93.6135972461274,2,1,1,2021,2,2021,1,1,1,1,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,10.0,0.25,93.6135972461274,1739.1304347826087,608.695652173913,0.0,0.25,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,05,11,06,14205,00061,8,0.0,12.0,0.0,30.0,93.6135972461274,48.0,0.0,0.03,0.0,10,0.0,,93.6135972461274,2,1,5,2021,5,2021,1,1,0,1,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,42.0,0.875,93.6135972461274,1600.0,333.33333333333337,0.0,0.25,0.0,0.625,0.0,0.7142857142857143,1,1,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,05,11,06,14205,00103,13,0.0,1.0,0.0,0.0,93.6135972461274,4.0,4.0,0.002,0.0,3,20.0,5.0,93.6135972461274,2,1,1,2021,2,2021,1,1,0,1,0,0,0,3,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,1.0,0.25,93.6135972461274,2000.0,1500.0,1.0,0.25,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,05,11,06,14205,00106,14,0.0,15.0,0.0,15.0,93.6135972461274,60.0,0.0,0.024,0.0,20,0.0,,93.6135972461274,2,1,1,2021,2,2021,1,1,0,1,0,0,0,5,7,,,,,,,,,,,,KILOGRAMO,30.0,0.5,93.6135972461274,2500.0,833.3333333333334,0.0,0.25,0.0,0.25,0.0,0.5,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04243,00029,6,0.0,0.0,28.0,25.0,254.065178571429,55.0,45.0,0.027,0.0,30,270.0,6.0,254.065178571429,2,1,12,2020,12,2020,3,1,1,0,0,0,0,2,7,,,1,0,0,1,1,0,0,0,0,KILOGRAMO,53.0,0.9636363636363636,254.065178571429,2037.037037037037,1111.111111111111,0.8181818181818182,0.0,0.509090909090909,0.45454545454545453,0.5283018867924528,0.4716981132075472,1,1,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04243,00046,10,0.0,300.0,0.0,250.0,254.065178571429,900.0,850.0,0.45,0.0,500,4250.0,5.0,254.065178571429,2,1,1,2021,1,2021,1,0,1,0,0,0,0,2,6,,,0,1,1,0,0,0,0,0,0,KILOGRAMO,550.0,0.6111111111111112,254.065178571429,2000.0,1111.111111111111,0.9444444444444444,0.3333333333333333,0.0,0.2777777777777778,0.0,0.45454545454545453,1,1,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04243,00054,11,0.0,80.0,0.0,80.0,254.065178571429,400.0,240.0,0.25,0.0,15,1560.0,6.5,254.065178571429,2,1,10,2020,11,2020,1,0,1,0,0,0,0,2,7,,,0,1,0,0,0,0,0,1,0,UNIDADES,160.0,0.4,254.065178571429,1600.0,60.0,0.6,0.2,0.0,0.2,0.0,0.5,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04257,00005,1,0.0,1250.0,0.0,1000.0,254.065178571429,6150.0,4900.0,2.35,0.0,250,14120.0,2.9,254.065178571429,2,1,2,2021,4,2021,1,1,1,0,0,0,1,3,7,,,0,1,0,1,0,0,0,0,0,UNIDADES,2250.0,0.36585365853658536,254.065178571429,2617.0212765957444,106.38297872340425,0.7967479674796748,0.2032520325203252,0.0,0.16260162601626016,0.0,0.4444444444444444,3,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04257,00028,3,0.0,0.0,0.0,300.0,254.065178571429,1400.0,1330.0,0.468,0.0,520,7305.0,3.60715,254.065178571429,2,1,4,2021,5,2021,3,1,0,0,0,0,1,2,7,,,0,1,0,0,0,0,0,1,0,JABAS,300.0,0.21428571428571427,254.065178571429,2991.4529914529912,1111.111111111111,0.95,0.0,0.0,0.21428571428571427,0.0,1.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04257,00041,5,0.0,150.0,0.0,187.0,254.065178571429,336.0,280.0,0.2,0.0,500,420.0,1.5,254.065178571429,2,1,1,2021,1,2021,1,1,1,0,0,0,1,6,2,,,1,0,0,1,0,0,0,0,0,JABAS,337.0,1.0029761904761905,254.065178571429,1680.0,2500.0,0.8333333333333334,0.44642857142857145,0.0,0.5565476190476191,0.0,0.5548961424332344,1,1,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJAMARCA,MAGDALENA,06,01,09,04257,00056,7,0.0,120.0,0.0,95.0,254.065178571429,3000.0,2500.0,0.18,0.0,150,7500.0,3.0,254.065178571429,2,1,2,2021,2,2021,3,1,1,0,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,KILOGRAMO,215.0,0.07166666666666667,254.065178571429,16666.666666666668,833.3333333333334,0.8333333333333334,0.04,0.0,0.03166666666666667,0.0,0.4418604651162791,1,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00004,1,0.0,8.0,0.0,0.0,254.065178571429,204.0,119.0,0.016,0.0,10,315.0,2.6471,254.065178571429,2,1,11,2020,12,2020,3,0,0,1,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,8.0,0.0392156862745098,254.065178571429,12750.0,625.0,0.5833333333333334,0.0392156862745098,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00008,2,0.0,2.0,0.0,0.0,254.065178571429,59.5,0.0,0.005,0.0,4,0.0,,254.065178571429,2,1,10,2020,11,2020,3,0,1,1,1,0,0,2,7,,,,,,,,,,,,CIENTOS,2.0,0.03361344537815126,254.065178571429,11900.0,800.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00013,3,0.0,4.0,0.0,0.0,254.065178571429,68.0,51.0,0.007,0.0,4,135.0,2.6471,254.065178571429,2,1,10,2020,11,2020,3,1,1,0,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,4.0,0.058823529411764705,254.065178571429,9714.285714285714,571.4285714285714,0.75,0.058823529411764705,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00019,4,0.0,12.0,0.0,0.0,254.065178571429,263.5,204.0,0.027000000000000003,0.0,19,940.0,4.41175,254.065178571429,2,1,10,2020,11,2020,3,0,0,1,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,12.0,0.04554079696394687,254.065178571429,9759.259259259257,703.7037037037036,0.7741935483870968,0.04554079696394687,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00024,5,0.0,50.0,0.0,80.0,254.065178571429,850.0,799.0,0.09,0.0,50,4230.0,5.2941,254.065178571429,2,1,10,2020,12,2020,3,0,1,0,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,130.0,0.15294117647058825,254.065178571429,9444.444444444445,555.5555555555555,0.94,0.058823529411764705,0.0,0.09411764705882353,0.0,0.6153846153846154,3,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00033,6,0.0,30.0,0.0,0.0,254.065178571429,600.0,480.0,0.06,0.0,50,2000.0,4.1667,254.065178571429,2,1,10,2020,12,2020,3,0,1,1,0,0,1,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,30.0,0.05,254.065178571429,10000.0,833.3333333333334,0.8,0.05,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00035,7,0.0,12.0,0.0,0.0,254.065178571429,450.0,375.0,0.036,0.0,30,1750.0,4.6667,254.065178571429,2,1,10,2020,11,2020,3,1,1,0,0,1,1,2,7,,,0,1,0,1,0,0,0,0,0,CIENTOS,12.0,0.02666666666666667,254.065178571429,12500.000000000002,833.3333333333334,0.8333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00046,8,0.0,6.0,0.0,12.0,254.065178571429,100.0,80.0,0.012,0.0,10,560.0,7.0,254.065178571429,2,1,10,2020,11,2020,3,1,1,0,0,1,1,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,18.0,0.18,254.065178571429,8333.333333333334,833.3333333333334,0.8,0.06,0.0,0.12,0.0,0.6666666666666666,2,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00056,10,0.0,6.0,0.0,0.0,254.065178571429,90.0,40.0,0.01,0.0,5,120.0,3.0,254.065178571429,2,1,10,2020,12,2020,3,0,0,1,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,6.0,0.06666666666666667,254.065178571429,9000.0,500.0,0.4444444444444444,0.06666666666666667,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,06,02,01,04993,00067,12,0.0,20.0,0.0,0.0,254.065178571429,493.0,425.0,0.036,0.0,30,1250.0,2.9412,254.065178571429,2,1,10,2020,12,2020,3,0,0,1,0,0,0,2,7,,,1,0,1,0,0,0,0,0,0,CIENTOS,20.0,0.04056795131845842,254.065178571429,13694.444444444445,833.3333333333334,0.8620689655172413,0.04056795131845842,0.0,0.0,0.0,0.0,3,0,,,,,,,,,,,,,,,,,,,
